Date,Jurisdiction,C1_School closing,C1_Flag,C2_Workplace closing,C2_Flag,C3_Cancel public events,C3_Flag,C4_Restrictions on gatherings,C4_Flag,C5_Close public transport,C5_Flag,C6_Stay at home requirements,C6_Flag,C7_Restrictions on internal movement,C7_Flag,C8_International travel controls,E1_Income support,E1_Flag,E2_Debt/contract relief,E3_Fiscal measures,E4_International support,H1_Public information campaigns,H1_Flag,H2_Testing policy,H3_Contact tracing,H4_Emergency investment in healthcare,H5_Investment in vaccines,H6_Facial Coverings,H6_Flag,M1_Wildcard,ConfirmedCases,ConfirmedDeaths,StringencyIndex,StringencyIndexForDisplay,StringencyLegacyIndex,StringencyLegacyIndexForDisplay,GovernmentResponseIndex,GovernmentResponseIndexForDisplay,ContainmentHealthIndex,ContainmentHealthIndexForDisplay,EconomicSupportIndex,EconomicSupportIndexForDisplay
20201117,NAT_TOTAL,0.0,0.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,,1410732.0,52745.0,63.89,63.89,69.05,69.05,67.26,67.26,61.81,61.81,100.0,100.0
20201118,NAT_TOTAL,0.0,0.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,,1430341.0,53274.0,63.89,63.89,69.05,69.05,67.26,67.26,61.81,61.81,100.0,100.0
20201119,NAT_TOTAL,0.0,0.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,,1453256.0,53775.0,63.89,63.89,69.05,69.05,67.26,67.26,61.81,61.81,100.0,100.0
20201120,NAT_TOTAL,0.0,0.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,,1473508.0,54286.0,63.89,63.89,69.05,69.05,67.26,67.26,61.81,61.81,100.0,100.0
20201121,NAT_TOTAL,0.0,0.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,,1493383.0,54626.0,63.89,63.89,69.05,69.05,67.26,67.26,61.81,61.81,100.0,100.0
20201122,NAT_TOTAL,0.0,0.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,,1512045.0,55024.0,63.89,63.89,69.05,69.05,67.26,67.26,61.81,61.81,100.0,100.0
20201123,NAT_TOTAL,0.0,0.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,,1527495.0,55230.0,63.89,63.89,69.05,69.05,67.26,67.26,61.81,61.81,100.0,100.0
20201124,NAT_TOTAL,0.0,0.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,,1538794.0,55838.0,63.89,63.89,69.05,69.05,67.26,67.26,61.81,61.81,100.0,100.0
20201125,NAT_TOTAL,0.0,0.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,,1557007.0,56533.0,63.89,63.89,69.05,69.05,67.26,67.26,61.81,61.81,100.0,100.0
20201126,NAT_TOTAL,0.0,0.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,,1574562.0,57031.0,63.89,63.89,69.05,69.05,67.26,67.26,61.81,61.81,100.0,100.0
20201127,NAT_TOTAL,0.0,0.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,1330000000.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,,1589301.0,57551.0,63.89,63.89,69.05,69.05,67.26,67.26,61.81,61.81,100.0,100.0
20201128,NAT_TOTAL,0.0,0.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,,1605172.0,58030.0,63.89,63.89,69.05,69.05,67.26,67.26,61.81,61.81,100.0,100.0
20201129,NAT_TOTAL,0.0,0.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,,1617327.0,58245.0,63.89,63.89,69.05,69.05,67.26,67.26,61.81,61.81,100.0,100.0
20201130,NAT_TOTAL,0.0,0.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,,1629657.0,58448.0,63.89,63.89,69.05,69.05,67.26,67.26,61.81,61.81,100.0,100.0
20201201,NAT_TOTAL,0.0,0.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,,1643086.0,59051.0,63.89,63.89,69.05,69.05,67.26,67.26,61.81,61.81,100.0,100.0
20201202,NAT_TOTAL,0.0,0.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,,1659256.0,59699.0,63.89,63.89,69.05,69.05,67.26,67.26,61.81,61.81,100.0,100.0
20201203,NAT_TOTAL,0.0,0.0,2.0,0.0,2.0,1.0,4.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,,1674134.0,60113.0,54.17,54.17,61.9,61.9,61.01,61.01,54.51,54.51,100.0,100.0
20201204,NAT_TOTAL,0.0,0.0,2.0,0.0,2.0,1.0,4.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,,1690432.0,60617.0,54.17,54.17,61.9,61.9,61.01,61.01,54.51,54.51,100.0,100.0
20201205,NAT_TOTAL,0.0,0.0,2.0,0.0,2.0,1.0,4.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,,1705971.0,61014.0,54.17,54.17,61.9,61.9,61.01,61.01,54.51,54.51,100.0,100.0
20201206,NAT_TOTAL,0.0,0.0,2.0,0.0,2.0,1.0,4.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,,1723242.0,61245.0,54.17,54.17,61.9,61.9,61.01,61.01,54.51,54.51,100.0,100.0
20201207,NAT_TOTAL,0.0,0.0,2.0,0.0,2.0,1.0,4.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,5340000.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,,1737960.0,61434.0,54.17,54.17,61.9,61.9,61.01,61.01,54.51,54.51,100.0,100.0
20201208,NAT_TOTAL,0.0,0.0,2.0,0.0,2.0,1.0,4.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,5340000.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,,1737960.0,61434.0,54.17,54.17,61.9,61.9,61.01,61.01,54.51,54.51,100.0,100.0
